CHR,P,exp
11,2.286,0.02519410378118389
11,2.786,0.025187350587924522
7,2.115,0.025180597499674388
7,2.24,0.02517384451643012
7,2.49,0.025167091638188564
7,2.365,0.02516033886494634
7,2.74,0.025153586196700245
7,2.99,0.02514683363344706
7,2.615,0.025140081175183418
8,4.21,0.025133328821906158
14,0.153,0.02512657657361191
22,0.044,0.025119824430297512
2,0.782,0.025113072391959604
2,0.657,0.025106320458595018
2,0.532,0.025099568630200388
2,0.907,0.025092816906772553
2,3.852,0.02508606528830815
2,3.102,0.025079313774804015
2,3.977,0.02507256236625678
3,2.252,0.02506581106266329
3,2.627,0.025059059864020176
3,2.127,0.02505230877032428
3,2.002,0.02504555778157223
3,2.502,0.025038806897760876
3,2.377,0.025032056118886845
3,2.752,0.02502530544494693
14,0.051,0.025018554875937918
14,1.744,0.025011804411856447
14,1.994,0.025005054052699354
20,0.248,0.024998303798463278
20,0.748,0.024991553649145057
16,1.561,0.024984803604741333
14,4.142,0.02497805366524894
20,0.218,0.024971303830664517
20,0.093,0.024964554100984908
17,0.116,0.024957804476206748
14,1.765,0.02495105495632688
14,0.074,0.024944305541341937
20,0.13,0.024937556231248766
20,0.255,0.024930807026044003
20,0.63,0.02492405792572449
20,0.38,0.02491730893028686
17,3.609,0.024910560039727914
20,0.88,0.024903811254044436
20,0.505,0.02489706257323307
20,0.755,0.024890313997290654
17,0.162,0.02488356552621383
14,0.12,0.024876817159999436
11,2.001,0.02487006889864412
11,2.751,0.02486332074214472
11,2.251,0.02485657269049787
7,2.436,0.024849824743700424
11,2.501,0.024843076901749018
11,2.126,0.024836329164640493
11,2.626,0.024829581532371494
8,1.855,0.02482283400493886
8,1.23,0.024816086582339237
8,0.206,0.024809339264569463
8,1.48,0.024802592051626184
8,1.605,0.024795844943506246
8,1.105,0.024789097940206284
8,1.355,0.0247823510417231
8,1.73,0.024775604248053477
8,1.98,0.024768857559194068
20,1.782,0.02476211097514171
20,0.502,0.024755364495893054
18,0.682,0.024748618121444937
18,0.932,0.024741871851794005
18,0.557,0.024735125686937105
15,1.443,0.024728379626870876
15,1.943,0.02472163367159217
17,0.083,0.024714887821097625
18,0.807,0.02470814207538409
12,1.042,0.024701396434448207
12,1.542,0.024694650898286825
12,1.167,0.024687905466896583
12,1.417,0.024681160140274334
12,1.667,0.02467441491841672
12,1.917,0.024667669801320534
12,1.792,0.024660924788982574
5,2.478,0.02465417988139949
5,2.103,0.024647435078568123
5,2.353,0.024640690380485122
5,2.228,0.02463394578714733
5,2.603,0.0246272012985514
5,2.853,0.024620456914694173
5,2.728,0.0246137126355723
15,0.183,0.024606968461182627
15,0.308,0.024600224391521798
6,0.852,0.024593480426586666
6,0.352,0.024586736566373873
6,0.477,0.02457999281088027
6,0.602,0.024573249160102503
6,0.727,0.024566505614037424
6,0.977,0.024559762172681677
21,1.645,0.02455301883603211
21,1.145,0.024546275604085375
19,1.414,0.02453953247683827
19,1.789,0.024532789454287593
19,1.539,0.02452604653642999
21,1.52,0.024519303723262314
16,1.104,0.024512561014781213
16,1.229,0.024505818410983534
16,1.604,0.024499075911865932
16,1.354,0.024492333517425253
16,1.479,0.024485591227658147
16,1.979,0.024478849042561462
16,1.729,0.024472106962131854
4,2.632,0.02446536498636617
4,2.007,0.024458623115261056
4,2.132,0.024451881348813372
4,2.382,0.02444513968701976
4,2.257,0.024438398129877078
4,2.757,0.02443165667738197
4,2.507,0.024424915329531293
4,2.882,0.024418174086321694
8,0.298,0.02441143294774998
8,0.173,0.024404691913812948
8,0.423,0.024397950984507248
15,0.104,0.02439121015982974
10,0.664,0.024384469439777068
10,0.789,0.02437772882434609
10,0.539,0.024370988313533456
10,0.914,0.024364247907336017
14,0.154,0.024357507605750426
1,0.458,0.02435076740877354
1,0.333,0.024344027316402006
10,1.731,0.024337287328632683
17,0.05,0.02433054744546222
9,1.094,0.024323807666887475
9,1.594,0.024317067992905096
9,1.344,0.02431032842351194
9,1.469,0.024303588958704662
9,1.219,0.02429684959848006
9,1.969,0.024290110342834948
9,1.844,0.024283371191765973
9,1.719,0.02427663214526999
14,4.072,0.02426989320334366
15,3.222,0.02426315436598383
15,0.15,0.024256415633187155
22,0.081,0.0242496770049505
15,1.197,0.024242938481270508
15,1.697,0.024236200062144043
3,0.279,0.02422946174756776
5,2.068,0.02422272353753851
6,1.343,0.024215985432052948
6,1.218,0.024209247431107937
6,1.593,0.02420250953470013
6,1.468,0.02419577174282638
6,1.968,0.02418903405548335
6,1.718,0.02418229647266789
6,1.843,0.02417555899437666
5,2.943,0.024168821620606466
5,2.818,0.02416208435135412
6,1.093,0.02415534718661627
22,0.502,0.02414861012638978
22,0.252,0.024141873170671308
15,0.071,0.024135136319457712
22,0.377,0.024128399572745644
22,0.127,0.024121662930531966
22,0.627,0.024114926392813336
4,2.597,0.024108189959586614
4,2.472,0.024101453630848455
4,2.347,0.024094717406595717
4,2.097,0.024087981286825065
4,2.222,0.024081245271533352
4,2.972,0.024074509360717238
4,2.847,0.024067773554373586
10,1.03,0.024061037852499047
10,1.155,0.024054302255090493
10,1.28,0.024047566762144573
10,1.655,0.0240408313736581
3,1.024,0.024034096089627886
3,1.524,0.024027360910050588
3,1.149,0.02402062583492307
3,1.899,0.024013890864241987
3,1.774,0.024007155998004206
3,1.649,0.024000421236206382
22,0.025,0.02399368657884538
21,0.268,0.02398695202591786
21,0.768,0.023980217577420682
6,2.754,0.02397348323335051
6,2.129,0.023966748993704202
21,0.893,0.02396001485847842
21,0.518,0.023953280827670027
21,0.643,0.023946546901275685
22,1.017,0.023939813079292258
20,2.575,0.023933079361716403
20,2.075,0.023926345748544936
20,2.45,0.02391961223977467
22,1.267,0.023912878835402267
18,1.263,0.023906145535424587
18,1.388,0.023899412339838298
18,1.013,0.02389267924864026
8,3.728,0.023885946261827138
8,3.103,0.023879213379395792
18,1.138,0.02387248060134289
9,1.059,0.02386574792766529
9,1.184,0.023859015358359666
9,1.309,0.02385228289342287
9,1.559,0.023845550532851575
9,1.684,0.02383881827664264
9,1.809,0.02383208612479273
9,1.434,0.023825354077298716
2,2.745,0.023818622134157256
2,2.37,0.023811890295365217
2,2.245,0.023805158560919262
2,2.12,0.02379842693081621
2,2.62,0.023791695405052875
2,2.495,0.02378496398362592
2,2.995,0.023778232666532215
21,1.705,0.023771501453768423
19,0.554,0.02376477034533141
19,0.804,0.023758039341217844
19,0.679,0.02375130844142459
19,0.929,0.023744577645948315
22,0.219,0.023737846954785886
22,0.094,0.023731116367933965
4,0.141,0.023724385885389426
12,3.502,0.02371765550714893
12,3.252,0.023710925233209352
12,3.377,0.02370419506356735
22,1.49,0.0236974649982198
22,1.99,0.02369073503716336
21,1.832,0.023684005180394856
19,0.898,0.023677275427911103
20,2.79,0.02367054577970877
20,2.165,0.023663816235784726
20,2.04,0.023657086796135637
20,2.54,0.023650357460758373
20,2.415,0.0236436282296496
20,2.665,0.02363689910280619
22,0.015,0.023630170080224812
8,3.318,0.023623441161902334
8,3.068,0.023616712347835425
11,0.618,0.023609983638020957
11,0.243,0.023603255032455594
11,0.493,0.02359652653113621
11,0.368,0.023589798134059474
11,0.118,0.02358306984122226
11,0.743,0.023576341652621232
11,0.993,0.023569613568253264
11,0.868,0.02356288558811502
2,2.71,0.023556157712203332
2,2.085,0.023549429940515013
2,2.46,0.023542702273046733
2,2.21,0.02353597470979537
2,0.287,0.023529247250757588
2,0.412,0.023522519895930263
2,2.585,0.023515792645310063
2,2.335,0.023509065498893866
2,2.835,0.023502338456678335
22,0.804,0.02349561151866035
22,0.554,0.023488884684836578
22,0.929,0.02348215795520389
22,0.679,0.023475431329758965
16,1.43,0.023468704808498674
4,0.983,0.023461978391419683
4,0.608,0.02345525207851887
4,0.483,0.023448525869792913
4,0.858,0.023441799765238677
4,0.358,0.023435073764852835
4,0.733,0.023428347868632217
7,1.422,0.023421622076573643
7,1.047,0.023414896388673785
7,1.297,0.02340817080492952
7,1.172,0.023401445325337524
7,1.672,0.023394719949894668
7,1.547,0.023387994678597625
17,1.791,0.023381269511443273
17,1.291,0.023374544448428285
22,1.744,0.023367819489549534
16,3.317,0.023361094634803698
17,2.342,0.02335436988418765
17,2.092,0.02334764523769807
17,2.592,0.023340920695331828
17,2.467,0.023334196257085597
9,1.934,0.023327471922956262
2,0.01,0.023320747692940496
11,1.234,0.02331402356703512
11,0.21,0.023307299545236963
11,1.109,0.023300575627542702
11,1.484,0.023293851813949214
11,1.734,0.023287128104453172
11,1.609,0.023280404499051457
11,1.359,0.023273680997740746
11,1.859,0.023266957600517914
10,2.433,0.02326023430737964
8,3.283,0.0232535111183228
8,3.033,0.02324678803334407
10,2.683,0.02324006505244033
18,0.608,0.023233342175608258
2,2.05,0.02322661940284473
2,2.3,0.023219896734146428
2,2.55,0.02321317416951023
2,2.175,0.023206451708932804
2,2.8,0.023199729352411044
2,2.675,0.023193007099941616
2,2.425,0.023186284951521356
2,2.925,0.023179562907147094
18,0.039,0.023172840966815506
18,0.437,0.023166119130523473
18,0.062,0.02315939739826767
18,0.312,0.023152675770044984
18,0.187,0.023145954245852085
16,0.004,0.023139232825685866
6,3.681,0.023132511509542996
6,3.306,0.02312579029742036
6,3.181,0.023119069189314636
6,0.0,0.023112348185222707
16,0.027,0.02310562728514125
20,0.801,0.023098906489067154
17,2.057,0.02309218579699709
17,2.807,0.023085465208927947
17,2.557,0.023078744724856402
11,0.302,0.023072024344779337
11,0.177,0.023065304068693435
11,0.427,0.023058583896595524
17,2.182,0.02305186382848244
17,2.307,0.023045143864350862
17,2.682,0.02303842400419768
18,0.108,0.023031704248019563
18,0.307,0.023024984595813404
1,1.864,0.02301826504757588
1,1.489,0.023011545603303877
1,1.614,0.023004826262994077
1,1.989,0.022998107026643365
1,1.114,0.02299138789424842
1,1.239,0.022984668865806128
1,1.364,0.02297794994131317
1,1.739,0.022971231120766437
20,1.681,0.022964512404162602
21,0.321,0.02295779379149856
21,0.196,0.022951075282770985
21,0.446,0.022944356877976715
18,0.154,0.02293763857711259
22,1.38,0.022930920380175288
12,1.037,0.022924202287161695
12,1.662,0.022917484298068495
12,1.287,0.022910766412892577
12,1.412,0.022904048631630623
12,0.49,0.02289733095427952
12,0.615,0.02289061338083595
12,0.24,0.022883895911296803
12,0.74,0.022877178545658763
12,0.365,0.022870461283918713
12,1.912,0.022863744126073345
12,0.99,0.02285702707211954
12,0.865,0.022850310122053987
15,2.892,0.022843593275873573
15,2.267,0.022836876533574982
15,2.642,0.022830159895155102
6,3.646,0.02282344336061062
6,3.396,0.022816726929938372
3,0.409,0.0228100106031352
3,0.284,0.022803294380197788
6,3.146,0.02279657826112302
18,0.052,0.02278986224590759
21,0.117,0.022783146334548383
18,0.075,0.022776430527042087
16,0.677,0.02276971482338559
16,0.802,0.022762999223575577
16,0.552,0.022756283727608944
16,0.927,0.022749568335482376
17,2.522,0.02274285304719276
17,2.147,0.022736137862736785
17,2.397,0.022729422782111344
4,1.33,0.02272270780531312
4,1.955,0.02271599293233901
4,1.58,0.022709278163185694
4,1.83,0.02270256349785007
4,1.205,0.022695848936328825
4,1.08,0.022689134478618797
4,1.455,0.02268242012471683
4,1.705,0.022675705874619607
1,1.454,0.022668991728324026
1,1.079,0.022662277685826775
1,1.329,0.022655563747124744
1,1.704,0.022648849912214625
1,1.579,0.022642136181093307
1,1.204,0.022635422553757487
1,1.954,0.022628709030204048
1,1.829,0.02262199561042968
21,0.163,0.02261528229443129
18,3.941,0.02260856908220555
9,0.667,0.022601855973749366
9,0.792,0.022595142969059425
9,0.542,0.02258843006813262
9,0.917,0.02258171727096564
12,0.207,0.022575004577555333
14,3.895,0.022568291987898538
15,2.42,0.022561579501991946
15,2.67,0.022554867119832456
15,2.295,0.022548154841416753
15,2.045,0.02254144266674174
2,4.048,0.0225347305958041
15,2.17,0.022528018628600734
15,2.545,0.022521306765128334
5,1.391,0.022514595005383792
5,1.016,0.022507883349363805
5,1.266,0.02250117179706526
5,1.766,0.022494460348484863
5,1.516,0.0224877490036195
5,1.141,0.022481037762465864
5,1.891,0.022474326625020854
5,1.641,0.022467615591281163
19,0.036,0.02246090466124369
21,0.084,0.02245419383490512
19,0.184,0.02244748311226231
19,0.059,0.022440772493312104
19,0.434,0.02243406197805119
17,1.871,0.022427351566476468
17,1.371,0.022420641258584634
15,1.14,0.022413931054372584
15,1.39,0.022407220953837015
15,1.515,0.02240051095697482
15,1.64,0.0223938010637827
15,1.765,0.02238709127425755
15,1.89,0.022380381588396062
17,1.496,0.022373672006195142
4,1.295,0.02236696252765148
4,1.545,0.022360253152761977
4,1.17,0.022353543881523327
4,1.42,0.02234683471393243
4,1.045,0.02234012564998598
4,1.795,0.02233341668968083
4,1.92,0.022326707833013826
4,1.67,0.022319999079981667
8,1.109,0.022313290430581247
8,1.609,0.02230658188480927
10,0.478,0.02229987344266263
20,2.187,0.022293165104138028
20,2.312,0.022286456869232366
20,2.437,0.022279748737942338
20,2.062,0.02227304071026484
5,1.846,0.02226633278619658
21,0.505,0.022259624965734456
5,1.932,0.02225291724887516
5,1.807,0.0222462096356156
1,0.003,0.022239502125952472
5,1.432,0.022232794719882674
5,1.682,0.022226087417402913
13,4.259,0.022219380218510082
21,0.38,0.022212673123200886
11,3.697,0.022205966131472174
21,0.755,0.022199259243320797
19,0.105,0.022192552458743457
8,2.051,0.022185845777737054
8,2.676,0.02217913920029829
8,2.176,0.022172432726424062
8,2.551,0.02216572635611108
8,2.926,0.022159020089356236
8,2.426,0.02215231392615624
8,2.801,0.022145607866507988
8,2.301,0.022138901910408185
12,0.001,0.022132196057853736
14,0.54,0.02212549030884134
2,1.693,0.022118784663367898
2,1.318,0.022112079121430112
2,1.068,0.02210537368302489
2,1.568,0.022098668348148935
2,1.193,0.022091963116799146
2,1.443,0.022085257988972228
2,1.943,0.022078552964665033
2,1.818,0.02207184804387442
2,4.013,0.022065143226597084
5,0.334,0.022058438512829934
5,0.459,0.022051733902569676
19,0.151,0.022045029395813213
22,0.941,0.022038324992557243
22,0.566,0.02203162069279868
22,0.691,0.022024916496534222
22,0.816,0.022018212403760777
13,0.487,0.02201150841447505
13,0.237,0.022004804528673944
13,0.362,0.021998100746354162
13,0.862,0.021991397067512616
13,0.612,0.021984693492146008
13,0.987,0.021977990020251244
13,0.737,0.02197128665182503
11,2.883,0.02196458338686422
11,2.383,0.021957880225365673
11,2.258,0.021951177167326093
11,2.133,0.021944474212742388
22,0.975,0.02193777136161126
17,0.549,0.021931068613929624
17,0.924,0.02192436596969418
11,3.037,0.02191766342890184
12,2.062,0.021910960991549308
12,2.437,0.02190425865763349
12,2.687,0.021897556427151094
12,2.312,0.021890854300099034
12,2.562,0.021884152276474007
12,2.187,0.02187745035627293
8,2.766,0.021870748539492505
8,2.266,0.021864046826129645
8,2.391,0.021857345216181056
8,2.016,0.021850643709643645
8,0.343,0.02184394230651412
8,0.468,0.021837241006789347
8,2.141,0.021830539810466176
8,2.641,0.021823838717541323
8,2.891,0.02181713772801169
8,2.516,0.021810436841873993
2,1.783,0.02180373605912514
2,1.283,0.021797035379761836
2,1.158,0.021790334803780995
2,1.533,0.021783634331179327
2,1.033,0.021776933961953744
2,1.658,0.02177023369610095
2,1.408,0.02176353353361786
2,1.908,0.021756833474501185
14,1.731,0.02175013351874783
10,1.891,0.021743433666354516
10,1.141,0.021736733917318143
10,1.266,0.021730034271635428
10,1.391,0.021723334729303285
10,1.516,0.02171663529031842
10,1.641,0.021709935954677694
10,1.766,0.021703236722377974
13,1.103,0.021696537593415968
13,1.978,0.02168983856778859
13,1.478,0.02168313964549255
13,1.353,0.021676440826524764
13,0.204,0.021669742110881938
13,1.853,0.02166304349856099
13,1.603,0.02165634498955863
13,1.728,0.021649646583871775
13,1.228,0.021642948281497137
20,3.063,0.021636250082431623
20,3.938,0.021629551986671953
16,2.39,0.021622853994215038
16,2.015,0.021616156105057592
16,2.64,0.02160945831919653
16,2.265,0.02160276063662856
16,2.89,0.021596063057350554
16,2.14,0.021589365581359373
16,2.515,0.02158266820865173
4,3.418,0.021575970939224545
16,2.765,0.021569273773074524
17,1.165,0.021562576710198587
17,1.04,0.02155587975059345
20,0.431,0.021549182894256027
20,0.181,0.02154248614118303
20,0.306,0.021535789491371377
11,3.002,0.021529092944817786
20,0.778,0.02152239650151917
8,2.231,0.021515700161472244
8,2.481,0.021509003924673926
8,2.356,0.02150230779112093
8,2.106,0.021495611760810173
8,2.856,0.021488915833738374
14,1.795,0.021482220009902447
16,2.678,0.02147552428929911
21,1.477,0.021468828671925226
21,1.977,0.02146213315777767
21,1.602,0.021455437746853153
21,1.102,0.021448742439148592
21,1.727,0.021442047234660706
21,1.352,0.021435352133386414
21,1.227,0.021428657135322434
21,1.852,0.02142196224046568
20,0.102,0.021415267448812874
20,0.472,0.02140857276036093
